id,pref_id,name,name_kana,property
2590,13,"東京","とうきょう","東北新幹線"
1627,13,"上野","うえの","東北新幹線"
1728,11,"大宮(埼玉)","おおみや","東北新幹線"
1781,9,"小山","おやま","東北新幹線"
1639,9,"宇都宮","うつのみや","東北新幹線"
2680,9,"那須塩原","なすしおばら","東北新幹線"
993,7,"新白河","しんしらかわ","東北新幹線"
909,7,"郡山(福島)","こおりやま","東北新幹線"
1247,7,"福島(福島)","ふくしま","東北新幹線"
988,4,"白石蔵王","しろいしざおう","東北新幹線"
1021,4,"仙台","せんだい","東北新幹線"
1266,4,"古川","ふるかわ","東北新幹線"
891,4,"くりこま高原","くりこまこうげん","東北新幹線"
655,3,"一ノ関","いちのせき","東北新幹線"
1307,3,"水沢江刺","みずさわえさし","東北新幹線"
865,3,"北上","きたかみ","東北新幹線"
996,3,"新花巻","しんはなまき","東北新幹線"
1360,3,"盛岡","もりおか","東北新幹線"
1176,3,"いわて沼宮内","いわてぬまくない;ぬまくない","東北新幹線"
1172,3,"二戸","にのへ","東北新幹線"
1193,2,"八戸","はちのへ","東北新幹線"
1410,6,米沢,"よねざわ","山形新幹線"
1036,6,"高畠","たかはた","山形新幹線"
596,6,赤湯,"あかゆ","山形新幹線"
831,6,"かみのやま温泉","かみのやまおんせん","山形新幹線"
1380,6,山形,"やまがた","山形新幹線"
1089,6,天童,"てんどう","山形新幹線"
944,6,"さくらんぼ東根","さくらんぼひがしね","山形新幹線"
1349,6,"村山(山形)","むらやま","山形新幹線"
737,6,"大石田","おおいしだ","山形新幹線"
994,6,"新庄","しんじょう","山形新幹線"
963,3,"雫石","しずくいし","秋田新幹線"
1044,5,"田沢湖","たざわこ","秋田新幹線"
801,5,"角館","かくのだて","秋田新幹線"
764,5,"大曲(秋田)","おおまがり","秋田新幹線"
597,5,"秋田","あきた","秋田新幹線"
2016,11,"熊谷","くまがや","上越新幹線"
9425,11,"本庄早稲田","ほんじょうわせだ","上越新幹線"
2448,10,"高崎(ＪＲ)","たかさき","上越新幹線"
2379,10,"上毛高原","じょうもうこうげん","上越新幹線"
3400,15,"越後湯沢","えちごゆざわ;ゆざわ","上越新幹線"
3376,15,"浦佐","うらさ","上越新幹線"
3643,15,"長岡","ながおか","上越新幹線"
3615,15,"燕三条","つばめさんじょう","上越新幹線"
3654,15,"新潟","にいがた","上越新幹線"
3472,15,"ガーラ湯沢","がーらゆざわ","上越新幹線"
1529,10,"安中榛名","あんなかはるな","長野新幹線"
3467,20,"軽井沢","かるいざわ","長野新幹線"
3532,20,"佐久平","さくだいら","長野新幹線"
3363,20,"上田","うえだ","長野新幹線"
3646,20,"長野(ＪＲ)","ながの","長野新幹線"
2236,13,"品川","しながわ","東海道新幹線"
2370,14,"新横浜","しんよこはま","東海道新幹線"
1759,14,"小田原","おだわら","東海道新幹線"
1506,22,"熱海","あたみ","東海道新幹線"
3063,22,"三島","みしま","東海道新幹線"
4270,22,"新富士(静岡)","しんふじ","東海道新幹線"
4203,22,"静岡","しずおか","東海道新幹線"
3985,22,"掛川","かけがわ","東海道新幹線"
4520,22,"浜松","はままつ","東海道新幹線"
4422,23,"豊橋","とよはし","東海道新幹線"
4657,23,"三河安城","みかわあんじょう;あんじょう","東海道新幹線"
4455,23,"名古屋","なごや","東海道新幹線"
4112,21,"岐阜羽島","ぎふはしま","東海道新幹線"
5971,25,"米原","まいばら","東海道新幹線"
5198,26,"京都","きょうと","東海道新幹線"
5429,27,"新大阪","しんおおさか","東海道新幹線"
5435,28,"新神戸","しんこうべ","山陽新幹線"
5736,28,"西明石","にしあかし","山陽新幹線"
5884,28,姫路,"ひめじ","山陽新幹線"
4795,28,"相生(兵庫)","あいおい","山陽新幹線"
6489,33,岡山,"おかやま","山陽新幹線"
6662,33,"新倉敷","しんくらしき","山陽新幹線"
6889,34,"福山","ふくやま","山陽新幹線"
6661,34,"新尾道","しんおのみち","山陽新幹線"
6941,34,"三原","みはら","山陽新幹線"
6846,34,"東広島","ひがしひろしま","山陽新幹線"
6858,34,"広島","ひろしま","山陽新幹線"
6660,35,"新岩国","しんいわくに","山陽新幹線"
6741,35,徳山,"とくやま","山陽新幹線"
6492,35,"新山口","しんやまぐち;おごおり","山陽新幹線"
6391,35,"厚狭","あさ","山陽新幹線"
6663,35,"新下関","しんしものせき","山陽新幹線"
7614,40,"小倉(福岡)","こくら","山陽新幹線"
7930,40,"博多","はかた","山陽新幹線"
9428,43,"新八代","しんやつしろ;しんやしろ","九州新幹線"
9429,43,"新水俣","しんみなまた","九州新幹線"
7363,46,"出水","いずみ","九州新幹線"
7723,46,"川内(鹿児島)","せんだい","九州新幹線"
7886,46,"鹿児島中央","かごしまちゅうおう;にしかごしま","九州新幹線"
1491,13,"浅草(東武・都営・メトロ)","あさくさ","東京メトロ銀座線"
2508,13,"田原町(東京)","たわらまち","東京メトロ銀座線"
1600,13,"稲荷町(東京)","いなりちょう","東京メトロ銀座線"
1629,13,"上野広小路","うえのひろこうじ","東京メトロ銀座線"
2388,13,"末広町(東京)","すえひろちょう","東京メトロ銀座線"
1923,13,"神田(東京)","かんだ","東京メトロ銀座線"
3077,13,"三越前","みつこしまえ","東京メトロ銀座線"
2757,13,"日本橋(東京)","にほんばし;にっぽんばし","東京メトロ銀座線"
1988,13,"京橋(東京)","きょうばし","東京メトロ銀座線"
1996,13,"銀座","ぎんざ","東京メトロ銀座線"
2354,13,"新橋","しんばし","東京メトロ銀座線"
2633,13,"虎ノ門","とらのもん","東京メトロ銀座線"
2506,13,"溜池山王","ためいけさんのう","東京メトロ銀座線"
1474,13,"赤坂見附","あかさかみつけ","東京メトロ銀座線"
1469,13,"青山一丁目","あおやまいっちょうめ","東京メトロ銀座線"
1928,13,"外苑前","がいえんまえ","東京メトロ銀座線"
1779,13,"表参道","おもてさんどう","東京メトロ銀座線"
2248,13,"渋谷","しぶや","東京メトロ銀座線"
2672,13,"永田町","ながたちょう","東京メトロ半蔵門線"
2835,13,"半蔵門","はんぞうもん","東京メトロ半蔵門線"
2009,13,"九段下","くだんした","東京メトロ半蔵門線"
2382,13,"神保町","じんぼうちょう","東京メトロ半蔵門線"
1709,13,"大手町(東京)","おおてまち","東京メトロ半蔵門線"
2386,13,"水天宮前","すいてんぐうまえ","東京メトロ半蔵門線"
8934,13,"清澄白河","きよすみしらかわ","東京メトロ半蔵門線"
2399,13,"住吉(東京)","すみよし","東京メトロ半蔵門線"
1991,13,"錦糸町","きんしちょう","東京メトロ半蔵門線"
1752,13,"押上","おしあげ","東京メトロ半蔵門線"
1958,13,"北千住","きたせんじゅ","東京メトロ日比谷線"
3109,13,"南千住","みなみせんじゅ","東京メトロ日比谷線"
3125,13,"三ノ輪","みのわ","東京メトロ日比谷線"
1611,13,"入谷(東京)","いりや","東京メトロ日比谷線"
2646,13,"仲御徒町","なかおかちまち","東京メトロ日比谷線"
1483,13,"秋葉原","あきはばら","東京メトロ日比谷線"
2127,13,"小伝馬町","こでんまちょう","東京メトロ日比谷線"
2761,13,"人形町","にんぎょうちょう","東京メトロ日比谷線"
1901,13,"茅場町","かやばちょう","東京メトロ日比谷線"
2809,13,"八丁堀(東京)","はっちょうぼり","東京メトロ日比谷線"
2554,13,"築地","つきじ","東京メトロ日比谷線"
2861,13,"東銀座","ひがしぎんざ","東京メトロ日比谷線"
2923,13,"日比谷","ひびや","東京メトロ日比谷線"
1817,13,"霞ケ関(東京)","かすみがせき","東京メトロ日比谷線"
1894,13,"神谷町","かみやちょう","東京メトロ日比谷線"
3289,13,"六本木","ろっぽんぎ","東京メトロ日比谷線"
2934,13,"広尾","ひろお","東京メトロ日比谷線"
1673,13,"恵比寿","えびす","東京メトロ日比谷線"
2667,13,"中目黒","なかめぐろ","東京メトロ日比谷線"
1541,13,"池袋","いけぶくろ","東京メトロ丸ノ内線"
2310,13,"新大塚","しんおおつか","東京メトロ丸ノ内線"
3136,13,"茗荷谷","みょうがだに","東京メトロ丸ノ内線"
2103,13,"後楽園","こうらくえん","東京メトロ丸ノ内線"
3012,13,"本郷三丁目","ほんごうさんちょうめ","東京メトロ丸ノ内線"
1762,13,"御茶ノ水","おちゃのみず","東京メトロ丸ノ内線"
1525,13,"淡路町","あわじちょう","東京メトロ丸ノ内線"
2124,13,"国会議事堂前","こっかいぎじどうまえ","東京メトロ丸ノ内線"
3270,13,"四ツ谷","よつや","東京メトロ丸ノ内線"
3271,13,"四谷三丁目","よつやさんちょうめ","東京メトロ丸ノ内線"
2335,13,"新宿御苑前","しんじゅくぎょえんまえ","東京メトロ丸ノ内線"
2336,13,"新宿三丁目","しんじゅくさんちょうめ","東京メトロ丸ノ内線"
2334,13,"新宿","しんじゅく","東京メトロ丸ノ内線"
2726,13,"西新宿","にししんじゅく","東京メトロ丸ノ内線"
2656,13,"中野坂上","なかのさかうえ","東京メトロ丸ノ内線"
2351,13,"新中野","しんなかの","東京メトロ丸ノ内線"
2864,13,"東高円寺","ひがしこうえんじ","東京メトロ丸ノ内線"
2322,13,"新高円寺","しんこうえんじ","東京メトロ丸ノ内線"
3091,13,"南阿佐ケ谷","みなみあさがや","東京メトロ丸ノ内線"
1742,13,"荻窪","おぎくぼ","東京メトロ丸ノ内線"
2658,13,"中野新橋","なかのしんばし","東京メトロ丸ノ内線"
2661,13,"中野富士見町","なかのふじみちょう","東京メトロ丸ノ内線"
2996,13,"方南町","ほうなんちょう","東京メトロ丸ノ内線"
1477,13,赤羽岩淵,"あかばねいわぶち","東京メトロ南北線"
2252,13,"志茂","しも","東京メトロ南北線"
1678,13,"王子神谷","おうじかみや;かみや","東京メトロ南北線"
1677,13,"王子","おうじ","東京メトロ南北線"
2719,13,"西ケ原","にしがはら","東京メトロ南北線"
2138,13,"駒込","こまごめ","東京メトロ南北線"
3011,13,"本駒込","ほんこまごめ","東京メトロ南北線"
2592,13,"東大前","とうだいまえ","東京メトロ南北線"
1533,13,"飯田橋","いいだばし","東京メトロ南北線"
1582,13,"市ケ谷","いちがや","東京メトロ南北線"
8918,13,"六本木一丁目","ろっぽんぎいっちょうめ","東京メトロ南北線"
8919,13,"麻布十番","あざぶじゅうばん","東京メトロ南北線"
8920,13,"白金高輪","しろかねたかなわ;しろがねたかなわ","東京メトロ南北線"
8921,13,"白金台","しろかねだい;しろがねだい","東京メトロ南北線"
3170,13,"目黒","めぐろ","東京メトロ南北線"
1941,13,"北綾瀬","きたあやせ","東京メトロ千代田線"
1514,13,"綾瀬","あやせ","東京メトロ千代田線"
3035,13,"町屋","まちや","東京メトロ千代田線"
2739,13,"西日暮里","にしにっぽり","東京メトロ千代田線"
2427,13,"千駄木","せんだぎ","東京メトロ千代田線"
2768,13,"根津","ねづ","東京メトロ千代田線"
3244,13,湯島,"ゆしま","東京メトロ千代田線"
2312,13,"新御茶ノ水","しんおちゃのみず;おちゃのみず","東京メトロ千代田線"
2749,13,"二重橋前","にじゅうばしまえ","東京メトロ千代田線"
1472,13,"赤坂(東京)","あかさか","東京メトロ千代田線"
2778,13,"乃木坂","のぎざか","東京メトロ千代田線"
3168,13,"明治神宮前","めいじじんぐうまえ","東京メトロ千代田線"
3277,13,"代々木公園","よよぎこうえん","東京メトロ千代田線"
3276,13,"代々木上原","よよぎうえはら","東京メトロ千代田線"
2654,13,"中野(東京)","なかの","東京メトロ東西線"
1760,13,"落合(東京)","おちあい","東京メトロ東西線"
2453,13,"高田馬場","たかだのばば","東京メトロ東西線"
3296,13,"早稲田(メトロ)","わせだ","東京メトロ東西線"
1795,13,"神楽坂","かぐらざか","東京メトロ東西線"
2474,13,"竹橋","たけばし","東京メトロ東西線"
3192,13,"門前仲町","もんぜんなかちょう","東京メトロ東西線"
1982,13,"木場","きば","東京メトロ東西線"
2602,13,"東陽町","とうようちょう","東京メトロ東西線"
3108,13,"南砂町","みなみすなまち","東京メトロ東西線"
2714,13,"西葛西","にしかさい","東京メトロ東西線"
1799,13,"葛西","かさい","東京メトロ東西線"
1652,12,"浦安(千葉)","うらやす","東京メトロ東西線"
3100,12,"南行徳","みなみぎょうとく","東京メトロ東西線"
1995,12,"行徳","ぎょうとく","東京メトロ東西線"
3138,12,"妙典","みょうでん","東京メトロ東西線"
2840,12,"原木中山","ばらきなかやま","東京メトロ東西線"
2744,12,"西船橋","にしふなばし","東京メトロ東西線"
3294,11,"和光市","わこうし","東京メトロ有楽町線"
1659,13,"地下鉄成増","ちかてつなります;えいだんなります","東京メトロ有楽町線"
1658,13,"地下鉄赤塚","ちかてつあかつか;えいだんあかつか","東京メトロ有楽町線"
2991,13,"平和台(東京)","へいわだい","東京メトロ有楽町線"
2844,13,"氷川台","ひかわだい","東京メトロ有楽町線"
2121,13,"小竹向原","こたけむかいはら","東京メトロ有楽町線"
2416,13,"千川","せんかわ","東京メトロ有楽町線"
1858,13,"要町","かなめちょう","東京メトロ有楽町線"
2849,13,"東池袋","ひがしいけぶくろ","東京メトロ有楽町線"
2158,13,"護国寺","ごこくじ","東京メトロ有楽町線"
1668,13,"江戸川橋","えどがわばし","東京メトロ有楽町線"
2091,13,"麹町","こうじまち","東京メトロ有楽町線"
2191,13,"桜田門","さくらだもん","東京メトロ有楽町線"
3241,13,"有楽町","ゆうらくちょう","東京メトロ有楽町線"
1997,13,"銀座一丁目","ぎんざいっちょうめ","東京メトロ有楽町線"
2349,13,"新富町(東京)","しんとみちょう","東京メトロ有楽町線"
2553,13,"月島","つきしま","東京メトロ有楽町線"
2629,13,"豊洲","とよす","東京メトロ有楽町線"
2484,13,辰巳,"たつみ","東京メトロ有楽町線"
2318,13,"新木場","しんきば","東京メトロ有楽町線"
1717,12,"大原(千葉)","おおはら","いすみ鉄道"
2711,12,"西大原","にしおおはら","いすみ鉄道"
1819,12,"上総東","かずさあずま;あずま","いすみ鉄道"
2753,12,"新田野","にったの","いすみ鉄道"
2013,12,"国吉","くによし","いすみ鉄道"
1829,12,"上総中川","かずさなかがわ;なかがわ","いすみ鉄道"
9598,12,"城見ケ丘","しろみがおか","いすみ鉄道"
1702,12,"大多喜","おおたき","いすみ鉄道"
2144,12,"小谷松","こやまつ","いすみ鉄道"
2882,12,"東総元","ひがしふさもと","いすみ鉄道"
1999,12,"久我原","くがはら","いすみ鉄道"
2945,12,"総元","ふさもと","いすみ鉄道"
2741,12,"西畑","にしはた","いすみ鉄道"
1830,12,"上総中野","かずさなかの;なかの","いすみ鉄道"
2387,13,"水道橋","すいどうばし","ＪＲ中央線"
2237,13,"信濃町","しなのまち","ＪＲ中央線"
2426,13,"千駄ケ谷","せんだがや","ＪＲ中央線"
3275,13,"代々木","よよぎ","ＪＲ中央線"
1692,13,"大久保(東京)","おおくぼ","ＪＲ中央線"
2874,13,"東中野","ひがしなかの","ＪＲ中央線"
2087,13,"高円寺","こうえんじ","ＪＲ中央線"
1490,13,"阿佐ケ谷","あさがや","ＪＲ中央線"
2713,13,"西荻窪","にしおぎくぼ","ＪＲ中央線"
1978,13,"吉祥寺","きちじょうじ","ＪＲ中央線"
3072,13,"三鷹","みたか","ＪＲ中央線"
3148,13,"武蔵境","むさしさかい;さかい","ＪＲ中央線"
2865,13,"東小金井","ひがしこがねい","ＪＲ中央線"
3145,13,"武蔵小金井","むさしこがねい;こがねい","ＪＲ中央線"
2112,13,"国分寺","こくぶんじ","ＪＲ中央線"
2723,13,"西国分寺","にしこくぶんじ","ＪＲ中央線"
2011,13,"国立","くにたち","ＪＲ中央線"
2480,13,"立川","たちかわ","ＪＲ中央線"
2919,13,"日野(東京)","ひの","ＪＲ中央線"
2630,13,"豊田","とよだ","ＪＲ中央線"
2803,13,"八王子","はちおうじ","ＪＲ中央線"
2742,13,"西八王子","にしはちおうじ","ＪＲ中央線"
2444,13,"高尾(東京)","たかお","ＪＲ中央線"
2174,14,"相模湖","さがみこ","ＪＲ中央本線"
2953,14,"藤野","ふじの","ＪＲ中央本線"
1628,19,"上野原","うえのはら","ＪＲ中央本線"
2223,19,"四方津","しおつ","ＪＲ中央本線"
3217,19,"梁川(山梨)","やながわ","ＪＲ中央本線"
2635,19,鳥沢,"とりさわ","ＪＲ中央本線"
2210,19,"猿橋","さるはし","ＪＲ中央本線"
1707,19,"大月","おおつき","ＪＲ中央本線"
3680,19,"初狩","はつかり","ＪＲ中央本線"
3537,19,"笹子","ささご","ＪＲ中央本線"
3433,19,"甲斐大和","かいやまと;やまと","ＪＲ中央本線"
3446,19,"勝沼ぶどう郷","かつぬまぶどうきょう","ＪＲ中央本線"
3401,19,塩山,"えんざん","ＪＲ中央本線"
3693,19,"東山梨","ひがしやまなし","ＪＲ中央本線"
3773,19,"山梨市","やまなしし","ＪＲ中央本線"
3442,19,"春日居町","かすがいちょう","ＪＲ中央本線"
3329,19,"石和温泉","いさわおんせん","ＪＲ中央本線"
3526,19,"酒折","さかおり","ＪＲ中央本線"
3513,19,"甲府","こうふ","ＪＲ中央本線"
3783,19,"竜王","りゅうおう","ＪＲ中央本線"
3544,19,"塩崎","しおざき","ＪＲ中央本線"
3667,19,"韮崎","にらさき","ＪＲ中央本線"
3577,19,"新府","しんぷ","ＪＲ中央本線"
3318,19,穴山,"あなやま","ＪＲ中央本線"
3699,19,"日野春","ひのはる","ＪＲ中央本線"
3644,19,"長坂","ながさか","ＪＲ中央本線"
3519,19,"小淵沢","こぶちざわ","ＪＲ中央本線"
3556,20,"信濃境","しなのさかい","ＪＲ中央本線"
3709,20,"富士見","ふじみ","ＪＲ中央本線"
3583,20,"すずらんの里","すずらんのさと","ＪＲ中央本線"
3306,20,"青柳","あおやぎ","ＪＲ中央本線"
3606,20,"茅野","ちの","ＪＲ中央本線"
3460,20,"上諏訪","かみすわ","ＪＲ中央本線"
3569,20,"下諏訪","しもすわ","ＪＲ中央本線"
3413,20,岡谷,"おかや","ＪＲ中央本線"
3735,20,"みどり湖","みどりこ","ＪＲ中央本線"
3546,20,塩尻,"しおじり","ＪＲ中央本線"
3587,20,"洗馬","せば","ＪＲ中央本線"
3695,20,"日出塩","ひでしお","ＪＲ中央本線"
3658,20,"贄川","にえかわ","ＪＲ中央本線"
3474,20,"木曽平沢","きそひらさわ;ひらさわ","ＪＲ中央本線"
3653,20,"奈良井","ならい","ＪＲ中央本線"
3772,20,"藪原","やぶはら","ＪＲ中央本線"
3748,20,"宮ノ越","みやのこし","ＪＲ中央本線"
3684,20,"原野","はらの","ＪＲ中央本線"
3475,20,"木曽福島","きそふくしま;ふくしま","ＪＲ中央本線"
3312,20,"上松","あげまつ","ＪＲ中央本線"
3502,20,"倉本","くらもと","ＪＲ中央本線"
3584,20,"須原","すはら","ＪＲ中央本線"
3406,20,"大桑(長野)","おおくわ","ＪＲ中央本線"
3671,20,"野尻","のじり","ＪＲ中央本線"
3578,20,"十二兼","じゅうにかね","ＪＲ中央本線"
3649,20,"南木曽","なぎそ","ＪＲ中央本線"
4337,20,"田立","ただち","ＪＲ中央本線"
4177,21,"坂下","さかした","ＪＲ中央本線"
3965,21,"落合川","おちあいがわ","ＪＲ中央本線"
4436,21,"中津川","なかつがわ","ＪＲ中央本線"
4706,21,"美乃坂本","みのさかもと","ＪＲ中央本線"
3921,21,"恵那","えな","ＪＲ中央本線"
4332,21,武並,"たけなみ","ＪＲ中央本線"
4012,21,"釜戸","かまど","ＪＲ中央本線"
4682,21,"瑞浪","みずなみ","ＪＲ中央本線"
4395,21,"土岐市","ときし","ＪＲ中央本線"
4336,21,"多治見","たじみ","ＪＲ中央本線"
4147,21,"古虎渓","ここけい","ＪＲ中央本線"
4275,23,"定光寺","じょうこうじ","ＪＲ中央本線"
4137,23,"高蔵寺","こうぞうじ","ＪＲ中央本線"
4281,23,"神領","じんりょう","ＪＲ中央本線"
3991,23,"春日井(ＪＲ)","かすがい","ＪＲ中央本線"
3997,23,"勝川(ＪＲ)","かちがわ","ＪＲ中央本線"
4272,23,"新守山","しんもりやま","ＪＲ中央本線"
3937,23,"大曽根","おおぞね","ＪＲ中央本線"
4357,23,"千種","ちくさ","ＪＲ中央本線"
4380,23,"鶴舞","つるまい","ＪＲ中央本線"
4004,23,"金山(愛知)","かなやま;かねやま","ＪＲ中央本線"
3597,20,"辰野","たつの","ＪＲ中央本線"
3554,20,"信濃川島","しなのかわしま;かわしま","ＪＲ中央本線"
3421,20,"小野(長野)","おの","ＪＲ中央本線"
2784,13,"拝島","はいじま","ＪＲ五日市線"
2017,13,"熊川","くまがわ","ＪＲ五日市線"
2846,13,"東秋留","ひがしあきる","ＪＲ五日市線"
1480,13,"秋川","あきがわ","ＪＲ五日市線"
3157,13,"武蔵引田","むさしひきだ;ひきだ","ＪＲ五日市線"
3159,13,"武蔵増戸","むさしますこ;ますこ","ＪＲ五日市線"
3143,13,"武蔵五日市","むさしいつかいち;いつかいち","ＪＲ五日市線"
2755,13,"日暮里","にっぽり","ＪＲ常磐線快速"
3059,13,"三河島","みかわしま","ＪＲ常磐線快速"
3041,12,"松戸","まつど","ＪＲ常磐線快速"
1811,12,"柏","かしわ","ＪＲ常磐線快速"
1512,12,"我孫子","あびこ","ＪＲ常磐線快速"
2583,12,"天王台","てんのうだい","ＪＲ常磐線快速"
2638,8,"取手","とりで","ＪＲ常磐線快速"
1895,13,"亀有","かめあり","ＪＲ常磐線各駅停車"
1857,13,"金町","かなまち","ＪＲ常磐線各駅停車"
1971,12,"北松戸","きたまつど","ＪＲ常磐線各駅停車"
3050,12,"馬橋","まばし","ＪＲ常磐線各駅停車"
2362,12,"新松戸","しんまつど","ＪＲ常磐線各駅停車"
1952,12,"北小金","きたこがね","ＪＲ常磐線各駅停車"
3099,12,"南柏","みなみかしわ","ＪＲ常磐線各駅停車"
1946,12,"北柏","きたかしわ","ＪＲ常磐線各駅停車"
2952,8,"藤代","ふじしろ","ＪＲ常磐線"
2200,8,"佐貫","さぬき","ＪＲ常磐線"
1632,8,"牛久","うしく","ＪＲ常磐線"
2915,8,"ひたち野うしく","ひたちのうしく;うしく","ＪＲ常磐線"
1517,8,"荒川沖","あらかわおき","ＪＲ常磐線"
2562,8,"土浦","つちうら","ＪＲ常磐線"
1924,8,"神立","かんだつ","ＪＲ常磐線"
2461,8,"高浜(茨城)","たかはま","ＪＲ常磐線"
1543,8,"石岡","いしおか","ＪＲ常磐線"
2814,8,羽鳥,"はとり","ＪＲ常磐線"
1623,8,"岩間","いわま","ＪＲ常磐線"
2627,8,"友部","ともべ","ＪＲ常磐線"
1638,8,"内原","うちはら","ＪＲ常磐線"
1475,8,"赤塚","あかつか","ＪＲ常磐線"
1792,8,"偕楽園","かいらくえん","ＪＲ常磐線"
3084,8,"水戸","みと","ＪＲ常磐線"
1847,8,"勝田","かつた","ＪＲ常磐線"
2211,8,"佐和","さわ","ＪＲ常磐線"
2587,8,"東海","とうかい","ＪＲ常磐線"
1726,8,"大甕","おおみか","ＪＲ常磐線"
2912,8,"常陸多賀","ひたちたが;たが","ＪＲ常磐線"
2907,8,"日立","ひたち","ＪＲ常磐線"
1743,8,"小木津","おぎつ","ＪＲ常磐線"
1917,8,"十王","じゅうおう;かわじり","ＪＲ常磐線"
2459,8,"高萩","たかはぎ","ＪＲ常磐線"
3112,8,"南中郷","みなみなかごう","ＪＲ常磐線"
1568,8,"磯原","いそはら","ＪＲ常磐線"
1708,8,大津港,"おおつこう","ＪＲ常磐線"
1135,7,"勿来","なこそ","ＪＲ常磐線"
8924,7,"植田(福島)","うえだ","ＪＲ常磐線"
647,7,"泉(ＪＲ)","いずみ","ＪＲ常磐線"
1397,7,"湯本","ゆもと","ＪＲ常磐線"
723,7,"内郷","うちごう","ＪＲ常磐線"
666,7,"いわき","いわき","ＪＲ常磐線"
882,7,"草野(福島)","くさの","ＪＲ常磐線"
1407,7,"四ツ倉","よつくら","ＪＲ常磐線"
1229,7,"久ノ浜","ひさのはま","ＪＲ常磐線"
1006,7,"末続","すえつぎ","ＪＲ常磐線"
1244,7,"広野(福島)","ひろの","ＪＲ常磐線"
878,7,"木戸","きど","ＪＲ常磐線"
1050,7,"竜田","たつた","ＪＲ常磐線"
1106,7,"富岡","とみおか","ＪＲ常磐線"
1411,7,"夜ノ森","よのもり","ＪＲ常磐線"
757,7,"大野","おおの","ＪＲ常磐線"
1258,7,"双葉","ふたば","ＪＲ常磐線"
1141,7,"浪江","なみえ","ＪＲ常磐線"
1359,7,"桃内","ももうち","ＪＲ常磐線"
784,7,"小高","おだか","ＪＲ常磐線"
670,7,"磐城太田","いわきおおた;おおた","ＪＲ常磐線"
1205,7,"原ノ町","はらのまち","ＪＲ常磐線"
803,7,鹿島,"かしま","ＪＲ常磐線"
1171,7,"日立木","にったき","ＪＲ常磐線"
1025,7,"相馬","そうま","ＪＲ常磐線"
925,7,"駒ケ嶺","こまがみね","ＪＲ常磐線"
995,7,"新地","しんち","ＪＲ常磐線"
940,4,"坂元","さかもと","ＪＲ常磐線"
1382,4,"山下(宮城)","やました","ＪＲ常磐線"
1200,4,"浜吉田","はまよしだ","ＪＲ常磐線"
1458,4,"亘理","わたり","ＪＲ常磐線"
746,4,"逢隈","おおくま","ＪＲ常磐線"
687,4,岩沼,"いわぬま","ＪＲ常磐線"
2165,11,"さいたま新都心","さいたましんとしん","ＪＲ京浜東北線"
3272,11,"与野","よの","ＪＲ京浜東北線"
1944,11,"北浦和","きたうらわ","ＪＲ京浜東北線"
1654,11,"浦和","うらわ","ＪＲ京浜東北線"
3095,11,"南浦和","みなみうらわ","ＪＲ京浜東北線"
3303,11,"蕨","わらび","ＪＲ京浜東北線"
2716,11,"西川口","にしかわぐち","ＪＲ京浜東北線"
1908,11,"川口","かわぐち","ＪＲ京浜東北線"
1476,13,赤羽,"あかばね","ＪＲ京浜東北線"
2866,13,"東十条","ひがしじゅうじょう","ＪＲ京浜東北線"
1883,13,"上中里","かみなかざと","ＪＲ京浜東北線"
2491,13,"田端","たばた","ＪＲ京浜東北線"
1631,13,鶯谷,"うぐいすだに","ＪＲ京浜東北線"
1736,13,"御徒町","おかちまち","ＪＲ京浜東北線"
2827,13,"浜松町","はままつちょう;ものれーるはままつちょう","ＪＲ京浜東北線"
2498,13,"田町(東京)","たまち","ＪＲ京浜東北線"
1687,13,"大井町","おおいまち","ＪＲ京浜東北線"
1730,13,"大森(東京)","おおもり","ＪＲ京浜東北線"
1868,13,"蒲田","かまた","ＪＲ京浜東北線"
1911,14,"川崎","かわさき","ＪＲ京浜東北線"
2573,14,"鶴見","つるみ","ＪＲ京浜東北線"
2327,14,"新子安","しんこやす","ＪＲ京浜東北線"
2856,14,"東神奈川","ひがしかながわ","ＪＲ京浜東北線"
3260,14,"横浜","よこはま","ＪＲ京浜東北線"
2186,14,"桜木町","さくらぎちょう","ＪＲ京浜東北線"
1925,14,"関内","かんない","ＪＲ京浜東北線"
1546,14,"石川町","いしかわちょう","ＪＲ京浜東北線"
3230,14,"山手","やまて","ＪＲ京浜東北線"
2767,14,"根岸(神奈川)","ねぎし","ＪＲ京浜東北線"
1567,14,"磯子","いそご","ＪＲ京浜東北線"
2337,14,"新杉田","しんすぎた","ＪＲ京浜東北線"
3251,14,"洋光台","ようこうだい","ＪＲ京浜東北線"
2095,14,"港南台","こうなんだい","ＪＲ京浜東北線"
3013,14,"本郷台","ほんごうだい","ＪＲ京浜東北線"
1721,14,"大船","おおふな","ＪＲ京浜東北線"
1665,13,"越中島","えっちゅうじま","ＪＲ京葉線"
2224,13,"潮見","しおみ","ＪＲ京葉線"
1800,13,"葛西臨海公園","かさいりんかいこうえん","ＪＲ京葉線"
3022,12,"舞浜","まいはま","ＪＲ京葉線"
2306,12,"新浦安","しんうらやす","ＪＲ京葉線"
1579,12,"市川塩浜","いちかわしおはま","ＪＲ京葉線"
2965,12,"二俣新町","ふたまたしんまち","ＪＲ京葉線"
3117,12,"南船橋","みなみふなばし","ＪＲ京葉線"
2352,12,"新習志野","しんならしの","ＪＲ京葉線"
